satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,sat_altitude_km_satchecker,solar_elevation_deg_satchecker,solar_azimuth_deg_satchecker,illuminated,international_designator,potentially_discrepant
STARLINK-30204,57472,2023-11-17T14:46:08.000Z,0.3,5.91,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,352.7502269,30.6148444,636.527307,3.0315927,-0.1143556,0.5817597,54.7034888,60.5036808,104.5594434,563.125569,-10.71162691,253.86948062,True,2023-107R,False
STARLINK-30186,57470,2023-11-17T14:55:51.000Z,0.3,6.13,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,339.296304,34.1512397,583.441631,1.576256,-0.056461,0.6925763,65.7383261,73.3618633,118.2935399,563.053398,-12.40748561,255.44980188,True,2023-107P,False
STARLINK-30186,57470,2023-11-17T14:56:10.000Z,0.3,6.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,353.9747919,32.2408948,626.610573,2.9197332,-0.1357357,0.5913905,53.6196406,62.3297095,103.0541365,563.072255,-12.46296537,255.50123195,True,2023-107P,False
STARLINK-30092,57467,2023-11-17T15:06:04.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,349.1952398,34.5115894,598.717532,2.2656543,-0.1262099,0.6467286,57.5689191,68.6503061,106.4173327,563.080186,-14.20369014,257.1077682,True,2023-107L,False
KUIPER-00065,64525,2025-09-25T19:36:45.000Z,1.0,5.4,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,,,,296.910968,-9.6903138,1125.236058,-3.0414227,0.1311464,0.3120034,66.0764195,29.7664075,176.6634761,627.244554,-14.4598506,286.2328421,True,2025-134AB,False
STARLINK-30240,57404,2023-12-03T02:59:46.000Z,0.3,5.94,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,180.913695,34.6845831,594.140239,2.1675421,-0.1776551,0.6428853,94.2895189,69.9530115,109.1275622,563.157603,-15.72305484,105.68634829,True,2023-102A,False
STARLINK-30240,57404,2023-12-03T03:00:04.000Z,0.3,6.6,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,193.5088214,31.0387938,644.105866,3.336813,-0.2184259,0.5290946,105.0751174,59.2027464,102.3488328,563.135288,-15.67084877,105.73399894,True,2023-102A,False
STARLINK-30181,57444,2023-12-03T03:06:42.000Z,0.3,6.45,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,178.1540883,34.0883942,585.957589,1.6571494,-0.0571419,0.687712,92.603735,72.5857014,117.5192988,563.344537,-14.51970967,106.78832216,True,2023-105Q,False
STARLINK-30133,56837,2023-12-04T15:00:10.000Z,0.3,6.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,350.552907,8.1380346,683.683926,0.0325868,0.1387152,0.5927705,77.5314996,53.2874974,161.2222145,562.166056,-14.41946158,252.83289447,True,2023-079Q,False
STARLINK-30133,56837,2023-12-04T15:00:30.000Z,0.3,6.49,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,2.4661351,10.6109664,698.236275,1.4080995,0.1065651,0.575018,65.6541953,51.5193974,141.8220088,562.244809,-14.47708469,252.88579887,True,2023-079Q,False
STARLINK-30142,56836,2023-12-04T15:05:16.000Z,0.3,6.79,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,353.8371495,10.862503,667.757837,0.3824494,0.1286834,0.6088909,73.5438216,55.3968402,156.7167836,562.047573,-15.30286069,253.64179947,True,2023-079P,False
STARLINK-30329,57635,2023-12-07T14:44:48.000Z,0.3,6.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,14.411704,31.091547,644.482706,3.3451887,-0.2148834,0.5297458,52.8954191,59.1433084,101.5362774,563.152684,-11.81737797,249.90977948,True,2023-122D,False
STARLINK-30255,57606,2023-12-07T14:45:57.000Z,0.3,6.58,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,359.8666913,20.2806984,634.30002,2.6401751,-0.201715,-168.2650412,67.9357226,60.8398477,136.0869758,562.825963,-12.01286044,250.09309595,True,2023-119E,False
STARLINK-30255,57606,2023-12-07T14:46:22.000Z,0.3,6.74,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,13.214482,15.2257165,718.341496,3.9983422,-0.195644,0.4413953,57.2448537,49.338807,123.2944203,562.740322,-12.08374349,250.15948529,True,2023-119E,False
STARLINK-30041,57613,2023-12-07T14:47:38.000Z,0.3,6.56,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,0.0188863,19.6425283,636.572745,2.6460465,-0.2003025,-168.9514826,67.9875476,60.4321608,137.2135821,562.817285,-12.29940913,250.361214,True,2023-119M,False
STARLINK-30041,57613,2023-12-07T14:47:58.000Z,0.3,6.57,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,10.937523,15.6145664,701.261969,3.76834,-0.1977009,0.4663216,59.2255716,51.2395202,126.095941,562.748996,-12.35620841,250.41427734,True,2023-119M,False
STARLINK-30306,57633,2023-12-07T14:49:29.000Z,0.3,6.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,0.2588213,34.7426674,587.572438,1.9424001,-0.1673683,-147.2495067,64.1342348,71.8389714,111.8882057,562.746225,-12.61488034,250.65559695,True,2023-122B,False
STARLINK-30133,56837,2023-12-07T14:51:48.000Z,0.3,5.99,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,15.4234171,31.1549923,640.987147,3.1753831,-0.1348749,0.5668058,52.0316953,59.7037605,102.1320856,563.00305,-13.01073098,251.02384733,True,2023-079Q,False
STARLINK-30245,57612,2023-12-07T14:52:40.000Z,0.3,6.67,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,0.3498298,17.7471546,643.817444,2.6515886,-0.1956579,-170.8657336,68.2624698,59.2355077,140.6244245,563.068522,-13.1590447,251.16150419,True,2023-119L,False
STARLINK-30245,57612,2023-12-07T14:53:10.000Z,0.3,6.88,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,15.5835933,11.9703916,748.365956,4.201336,-0.1816193,0.4148937,56.0857748,46.3734213,125.5200828,562.962908,-13.24466563,251.24089647,True,2023-119L,False
STARLINK-30142,56836,2023-12-07T14:56:58.000Z,0.3,6.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.7340096,30.4762443,666.208061,3.6220708,-0.1606118,0.5157325,46.6844331,55.7478519,98.6855088,562.818497,-13.89668811,251.84371384,True,2023-079P,False
STARLINK-30218,57604,2023-12-07T15:32:39.000Z,0.3,6.87,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,352.1474292,3.6573133,710.531341,1.5553257,-0.1543655,0.551054,80.7453206,50.1095363,177.3397524,562.20541,-20.11903965,257.48150682,True,2023-119C,False
STARLINK-30218,57604,2023-12-07T15:33:09.000Z,0.3,6.39,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,7.3142371,-0.8323601,783.824464,3.2474664,-0.1404977,0.4538538,68.5846231,43.1859708,156.7169545,562.061838,-20.20734621,257.56055747,True,2023-119C,False
STARLINK-30079,56706,2023-06-27T23:14:20.000Z,0.3,6.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,333.8388781,17.5246997,630.964817,2.3000666,0.0474544,0.6253109,69.5012269,54.7156914,128.5387725,526.708741,-17.87984039,28.10430461,True,2023-067U,False
KUIPER-00065,64525,2025-09-25T19:36:50.000Z,1.0,5.0,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,,,,298.5119105,-9.0262643,1110.463354,-2.8664875,0.1344523,0.3198236,64.4402178,30.3589293,174.8290869,627.254748,-14.47258,286.2498743,True,2025-134AB,False
STARLINK-30079,56706,2023-06-27T23:14:40.000Z,0.3,6.65,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,346.0046715,17.9646036,689.617343,3.5111515,-0.000297,0.5297909,79.6186601,47.577061,114.0623069,526.771793,-17.85141477,28.17895439,True,2023-067U,False
STARLINK-30066,56704,2023-06-28T22:38:53.000Z,0.3,6.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,337.8044019,14.7502502,711.251789,3.3828383,0.0305439,0.5186091,70.3509613,45.356733,117.4635862,526.183503,-20.54823156,19.90758175,True,2023-067S,False
STARLINK-30079,56706,2023-07-02T23:40:21.000Z,0.3,6.02,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,339.5526462,13.6515687,632.646162,3.0940594,-0.1973946,0.5628098,67.6562581,54.4155825,140.1572313,526.362034,-15.83112024,33.73203347,True,2023-067U,False
STARLINK-30079,56706,2023-07-02T23:40:41.000Z,0.3,6.41,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,349.8851927,9.8289865,705.639103,4.1474687,-0.1817581,0.4501689,74.5485896,45.9061891,129.8817093,526.302213,-15.7976259,33.80374875,True,2023-067U,False
STARLINK-30079,56706,2023-07-03T23:25:54.000Z,0.3,5.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,335.0075669,8.7000836,660.310181,3.1534907,-0.1800846,0.540008,60.3556588,50.7877401,146.5182834,526.287286,-17.31232008,30.57503668,True,2023-067U,False
STARLINK-30085,56709,2023-07-11T19:41:44.000Z,0.3,6.06,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,236.8487328,25.1020811,599.830618,-2.5882591,0.0230192,0.6489403,70.263783,59.7923555,241.5491569,527.002032,-20.54494953,335.73634123,True,2023-067X,False
STARLINK-30079,56706,2023-07-11T19:46:46.000Z,0.3,6.05,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,229.6885992,23.140174,644.732996,-3.3658702,0.0418524,0.5716501,74.4776617,52.895634,248.6533518,527.180805,-20.91092202,336.92018886,True,2023-067U,False
STARLINK-30127,56699,2023-07-12T18:24:00.000Z,0.3,6.55,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,223.3304666,35.0151618,558.277083,-2.2316326,0.1563453,0.6923913,86.0882332,69.398961,253.1754833,527.398186,-13.01498329,318.59775488,True,2023-067M,False
STARLINK-30036,56692,2023-07-12T18:45:12.000Z,0.3,6.35,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,241.1809792,34.3111083,538.011878,-1.0243034,0.0161662,0.7661753,73.8310853,76.9235537,227.9757188,527.163677,-15.44032976,323.00960343,True,2023-067E,False
STARLINK-30036,56692,2023-07-12T18:45:30.000Z,0.3,5.9,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.0429964,33.4224084,534.147484,0.6008013,-0.1137694,0.768629,63.902746,79.0150187,157.319759,527.141521,-15.47298025,323.07334102,True,2023-067E,False
STARLINK-30066,56704,2023-07-12T19:11:42.000Z,0.3,5.83,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.873042,25.9420725,553.023993,-0.5243175,-0.0837561,0.746854,62.0081149,70.9009837,204.4687327,526.986853,-18.13074067,328.7810094,True,2023-067S,False
STARLINK-30117,56702,2023-07-14T18:09:25.000Z,0.3,6.49,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,226.31291,27.567348,564.693677,-1.6747125,-0.0063904,0.718048,81.4532879,67.4179586,230.70995,526.834311,-11.43616314,315.45647894,True,2023-067Q,False
STARLINK-30117,56702,2023-07-14T18:09:45.000Z,0.3,6.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.019844,26.3850964,548.129661,0.04397,-0.1123801,0.7518244,68.5482379,72.5090724,188.8495392,526.785615,-11.47846023,315.52268828,True,2023-067Q,False
STARLINK-30126,56694,2023-07-14T18:10:31.000Z,0.3,6.46,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,234.6421472,30.2851854,545.234277,-0.927831,-0.0320509,0.7571114,76.7702589,73.736968,218.0883484,527.136707,-11.57555464,315.67513283,True,2023-067G,False
STARLINK-30089,56296,2023-08-05T00:15:44.000Z,0.3,6.66,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,40.2147004,23.0912359,611.271641,3.8337973,-0.0770946,0.5770601,92.8731961,50.0834109,106.9801141,482.072205,-17.22267,43.87218532,True,2023-056L,False
STARLINK-30106,56288,2023-08-07T00:59:53.000Z,0.3,6.42,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,356.287025,-0.5062809,766.539009,-3.0794507,0.1434997,0.4707698,42.4151124,43.9467006,201.2342577,556.032466,-11.66402242,53.23489525,True,2023-056C,False
STARLINK-30112,56306,2023-08-08T01:09:09.000Z,0.3,6.13,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,351.6631196,14.6059466,671.288986,-3.0830671,0.1915026,0.5269197,45.8476567,55.0298716,221.3584368,562.795638,-10.50865014,55.22546622,True,2023-056W,False
STARLINK-30111,56302,2023-08-11T01:03:50.000Z,0.3,6.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,355.2115097,35.4859793,587.935567,-1.9458663,0.1525435,0.6630429,60.7788607,71.9200871,250.8079153,563.331899,-11.91474003,54.82348061,True,2023-056S,False
STARLINK-30104,56300,2023-08-14T00:11:43.000Z,0.3,5.84,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,9.4528456,35.2136121,566.63672,0.376479,-0.0789837,0.7277057,66.4233017,81.3269554,162.2030333,562.713913,-19.77589099,44.7135157,True,2023-056Q,False
KUIPER-00065,64525,2025-09-25T19:37:17.000Z,1.0,4.9,0.2,50.552,-4.735,100.0,0.0,none,VISUAL,CLEAR,0000-0002-7093-7320,,,,,,,,,,,,,307.7543482,-5.1844031,1046.96792,-1.8052803,0.1489283,0.3578803,54.9525332,33.1208643,163.7181655,627.310144,-14.5413004,286.3418811,True,2025-134AB,False
STARLINK-30101,56301,2023-08-14T00:15:00.000Z,0.3,5.74,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,6.2730243,34.9626223,566.72902,0.0121212,-0.0564631,0.7306692,64.303792,81.4222817,184.22211,562.935461,-19.35594007,45.42964435,True,2023-056R,False
STARLINK-30090,56293,2023-08-14T00:19:41.000Z,0.3,5.55,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,349.0652145,33.9641743,586.529962,-1.707605,0.0636917,0.6852695,54.5080984,72.3384484,243.7219368,563.19353,-18.7479611,46.44196837,True,2023-056H,False
STARLINK-30090,56293,2023-08-14T00:20:05.000Z,0.3,5.94,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,9.8544748,33.7666083,568.80099,0.2604813,-0.0839327,0.7248882,65.7480942,80.1723462,172.4744304,563.164317,-18.69555396,46.52793545,True,2023-056H,False
STARLINK-30103,56290,2023-08-14T00:21:45.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,9.5024333,33.4936815,569.073687,0.1958268,-0.0817839,0.7250084,65.3473796,79.9549263,176.3085863,563.091221,-18.47638864,46.88530008,True,2023-056E,False
STARLINK-30094,56305,2023-08-14T01:07:28.000Z,0.3,6.66,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.1347738,12.6547053,650.167263,1.6412432,-0.1672626,0.6001678,69.0086632,58.5487268,166.9386375,564.984363,-12.00810986,56.19773167,True,2023-056V,False
STARLINK-30094,56305,2023-08-14T01:07:49.000Z,0.3,7.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,39.1027603,9.0454163,699.058761,2.9668456,-0.171955,0.514992,78.9562034,51.8035907,148.9900935,564.901069,-11.95553101,56.26565159,True,2023-056V,False
STARLINK-30097,56303,2023-08-15T00:36:46.000Z,0.3,6.38,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.3971986,8.2701066,650.392429,2.5364031,-0.173984,0.575313,66.7825009,52.703509,156.8853503,530.689625,-16.67227377,50.2692017,True,2023-056T,False
STARLINK-30111,56302,2023-08-15T00:52:43.000Z,0.3,6.78,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,27.7309732,9.5763893,671.949008,2.1197695,-0.1684129,0.5676526,67.5226765,54.8925518,162.2429001,562.518822,-14.4044765,53.51973341,True,2023-056S,False
STARLINK-30111,56302,2023-08-15T00:53:02.000Z,0.3,7.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,37.8818836,6.3922974,723.163273,3.2302323,-0.1639412,0.4884251,76.0916158,48.7883933,148.419271,562.442368,-14.35844783,53.58315373,True,2023-056S,False
STARLINK-30086,56297,2023-08-15T01:01:03.000Z,0.3,6.57,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,26.3049961,6.4213546,690.793782,1.9245273,-0.1603797,0.5582732,65.133816,52.421413,168.9921446,562.317082,-13.18087056,55.17484646,True,2023-056M,False
STARLINK-30080,56705,2023-08-17T00:53:46.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,33.231098,17.302953,591.304081,0.7383543,0.1071702,0.6933068,73.2993423,61.3809025,152.2275272,526.908576,-14.69464889,54.20114641,True,2023-067T,False
STARLINK-30125,56701,2023-08-18T00:49:31.000Z,0.3,6.06,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.6561897,6.9999017,639.511398,-0.9644935,0.1590225,0.6268651,58.1119596,53.4294296,176.6412246,526.179282,-15.53944343,53.58658298,True,2023-067P,False
STARLINK-30053,56700,2023-08-18T00:54:46.000Z,0.3,6.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,21.8658218,9.3676674,623.379148,-0.9646253,0.1604448,0.6435764,59.1558684,55.8305661,178.3989812,526.701198,-14.77083832,54.64420074,True,2023-067N,False
STARLINK-30127,56699,2023-08-18T00:59:55.000Z,0.3,6.22,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,18.7869738,10.8318481,614.460695,-1.3516801,0.1678505,0.6455282,56.9259454,57.1693378,186.2712379,526.403658,-14.0070607,55.67032409,True,2023-067M,False
